date,source,device,campaign,impressions,clicks,leads,qualified_leads,customers,spend_pkr
2024-04-08,Organic Search,Mobile,Organic Search / Mobile,358,89,29,4,2,3115.0
2024-04-08,Organic Search,Tablet,Organic Search / Tablet,84,28,12,2,1,980.0
2024-04-08,Paid Social,Desktop,Paid Social / Desktop,331,107,40,5,2,11235.0
2024-04-08,Paid Social,Mobile,Paid Social / Mobile,371,99,30,3,1,10395.0
2024-04-08,Paid Social,Tablet,Paid Social / Tablet,109,31,11,1,0,3255.0
2024-04-08,Email,Desktop,Email / Desktop,106,53,21,5,2,2544.0
2024-04-08,Email,Mobile,Email / Mobile,183,69,30,7,3,3312.0
2024-04-08,Email,Tablet,Email / Tablet,24,9,3,1,1,432.0
2024-04-08,Display,Desktop,Display / Desktop,174,43,10,1,0,2924.0
2024-04-08,Display,Mobile,Display / Mobile,284,49,13,1,0,3332.0
2024-04-08,Display,Tablet,Display / Tablet,67,13,4,0,0,884.0
2024-04-09,Paid Search,Desktop,Paid Search / Desktop,445,165,76,11,5,28050.0
2024-04-09,Paid Search,Mobile,Paid Search / Mobile,517,132,64,9,4,22440.0
2024-04-09,Paid Search,Tablet,Paid Search / Tablet,105,35,16,3,1,5950.0
2024-04-09,Organic Search,Desktop,Organic Search / Desktop,247,99,43,7,3,3465.0
2024-04-09,Organic Search,Mobile,Organic Search / Mobile,453,129,53,8,3,4515.0
2024-04-09,Organic Search,Tablet,Organic Search / Tablet,72,20,9,2,1,700.0
2024-04-09,Paid Social,Desktop,Paid Social / Desktop,404,123,50,5,2,12915.0
2024-04-09,Paid Social,Mobile,Paid Social / Mobile,606,131,52,7,2,13755.0
2024-04-09,Paid Social,Tablet,Paid Social / Tablet,97,28,11,1,0,2940.0
2024-04-09,Email,Desktop,Email / Desktop,104,49,17,3,1,2352.0
2024-04-09,Email,Mobile,Email / Mobile,210,87,34,7,3,4176.0
2024-04-09,Email,Tablet,Email / Tablet,25,11,4,1,0,528.0
2024-04-09,Display,Desktop,Display / Desktop,219,55,19,2,1,3740.0
2024-04-09,Display,Mobile,Display / Mobile,267,50,17,2,1,3400.0
2024-04-09,Display,Tablet,Display / Tablet,57,11,4,0,0,748.0
2024-04-10,Paid Search,Desktop,Paid Search / Desktop,400,177,80,10,3,30090.0
2024-04-10,Paid Search,Mobile,Paid Search / Mobile,709,217,106,16,6,36890.0
2024-04-10,Paid Search,Tablet,Paid Search / Tablet,103,37,15,3,1,6290.0
2024-04-10,Organic Search,Desktop,Organic Search / Desktop,328,109,40,7,3,3815.0
2024-04-10,Organic Search,Mobile,Organic Search / Mobile,357,90,29,4,2,3150.0
2024-04-10,Organic Search,Tablet,Organic Search / Tablet,61,17,7,1,0,595.0
2024-04-10,Paid Social,Desktop,Paid Social / Desktop,304,99,28,3,1,10395.0
2024-04-10,Paid Social,Mobile,Paid Social / Mobile,522,133,39,4,1,13965.0
2024-04-10,Paid Social,Tablet,Paid Social / Tablet,70,18,7,1,0,1890.0
2024-04-10,Email,Desktop,Email / Desktop,102,54,22,5,2,2592.0
2024-04-10,Email,Mobile,Email / Mobile,208,86,38,6,3,4128.0
2024-04-10,Email,Tablet,Email / Tablet,40,15,6,1,1,720.0
2024-04-10,Display,Desktop,Display / Desktop,180,53,17,2,1,3604.0
2024-04-10,Display,Mobile,Display / Mobile,413,72,22,2,1,4896.0
2024-04-10,Display,Tablet,Display / Tablet,47,11,3,0,0,748.0
2024-04-11,Paid Search,Desktop,Paid Search / Desktop,333,127,49,6,2,21590.0
2024-04-11,Paid Search,Mobile,Paid Search / Mobile,488,158,67,9,4,26860.0
2024-04-11,Paid Search,Tablet,Paid Search / Tablet,100,29,10,2,1,4930.0
2024-04-11,Organic Search,Desktop,Organic Search / Desktop,304,128,44,8,2,4480.0
2024-04-11,Organic Search,Mobile,Organic Search / Mobile,340,102,39,6,2,3570.0
2024-04-11,Organic Search,Tablet,Organic Search / Tablet,68,20,9,1,0,700.0
2024-04-11,Paid Social,Desktop,Paid Social / Desktop,312,112,44,4,1,11760.0
2024-04-11,Paid Social,Mobile,Paid Social / Mobile,489,118,43,4,1,12390.0
2024-04-11,Paid Social,Tablet,Paid Social / Tablet,109,26,9,1,0,2730.0
2024-04-11,Email,Desktop,Email / Desktop,89,42,17,3,1,2016.0
2024-04-11,Email,Mobile,Email / Mobile,212,86,28,7,3,4128.0
2024-04-11,Email,Tablet,Email / Tablet,31,12,4,1,0,576.0
2024-04-11,Display,Desktop,Display / Desktop,237,66,20,2,1,4488.0
2024-04-11,Display,Mobile,Display / Mobile,398,79,23,2,1,5372.0
2024-04-11,Display,Tablet,Display / Tablet,63,14,4,0,0,952.0
2024-04-12,Paid Search,Desktop,Paid Search / Desktop,348,158,75,9,4,26860.0
2024-04-12,Paid Search,Mobile,Paid Search / Mobile,654,194,89,15,7,32980.0
2024-04-12,Paid Search,Tablet,Paid Search / Tablet,106,38,18,2,1,6460.0
2024-04-12,Organic Search,Desktop,Organic Search / Desktop,211,79,28,5,2,2765.0
2024-04-12,Organic Search,Mobile,Organic Search / Mobile,342,97,39,7,2,3395.0
2024-04-12,Organic Search,Tablet,Organic Search / Tablet,63,17,6,1,0,595.0
2024-04-12,Paid Social,Desktop,Paid Social / Desktop,394,136,43,5,2,14280.0
2024-04-12,Paid Social,Mobile,Paid Social / Mobile,426,97,35,3,1,10185.0
2024-04-12,Paid Social,Tablet,Paid Social / Tablet,77,22,6,1,0,2310.0
2024-04-12,Email,Desktop,Email / Desktop,90,47,19,4,2,2256.0
2024-04-12,Email,Mobile,Email / Mobile,198,71,31,7,3,3408.0
2024-04-12,Email,Tablet,Email / Tablet,29,11,4,1,1,528.0
2024-04-12,Display,Desktop,Display / Desktop,196,59,20,2,1,4012.0
2024-04-12,Display,Mobile,Display / Mobile,357,77,19,2,1,5236.0
2024-04-12,Display,Tablet,Display / Tablet,61,14,5,1,0,952.0
2024-04-13,Paid Search,Desktop,Paid Search / Desktop,412,188,74,15,6,31960.0
2024-04-13,Paid Search,Mobile,Paid Search / Mobile,540,159,59,10,5,27030.0
2024-04-13,Paid Search,Tablet,Paid Search / Tablet,132,39,14,2,1,6630.0
2024-04-13,Organic Search,Desktop,Organic Search / Desktop,316,115,45,5,2,4025.0
2024-04-13,Organic Search,Mobile,Organic Search / Mobile,509,129,50,9,4,4515.0
2024-04-13,Organic Search,Tablet,Organic Search / Tablet,89,29,12,2,1,1015.0
2024-04-13,Paid Social,Desktop,Paid Social / Desktop,306,102,30,3,1,10710.0
2024-04-13,Paid Social,Mobile,Paid Social / Mobile,387,99,35,3,1,10395.0
2024-04-13,Paid Social,Tablet,Paid Social / Tablet,91,22,6,1,0,2310.0
2024-04-13,Email,Desktop,Email / Desktop,130,70,28,6,2,3360.0
2024-04-13,Email,Mobile,Email / Mobile,146,54,22,5,2,2592.0
2024-04-13,Email,Tablet,Email / Tablet,38,15,5,1,0,720.0
2024-04-13,Display,Desktop,Display / Desktop,184,57,20,1,0,3876.0
2024-04-13,Display,Mobile,Display / Mobile,266,56,14,1,0,3808.0
2024-04-13,Display,Tablet,Display / Tablet,47,11,3,0,0,748.0
2024-04-14,Paid Search,Desktop,Paid Search / Desktop,386,159,64,13,6,27030.0
2024-04-14,Paid Search,Mobile,Paid Search / Mobile,633,187,80,14,5,31790.0
2024-04-14,Paid Search,Tablet,Paid Search / Tablet,134,38,19,3,1,6460.0
2024-04-14,Organic Search,Desktop,Organic Search / Desktop,306,123,51,9,4,4305.0
2024-04-14,Organic Search,Mobile,Organic Search / Mobile,375,96,30,4,2,3360.0
2024-04-14,Organic Search,Tablet,Organic Search / Tablet,69,20,9,2,1,700.0
2024-04-14,Paid Social,Desktop,Paid Social / Desktop,352,106,41,5,1,11130.0
2024-04-14,Paid Social,Mobile,Paid Social / Mobile,451,102,34,3,1,10710.0
2024-04-14,Paid Social,Tablet,Paid Social / Tablet,71,21,8,1,0,2205.0
2024-04-14,Email,Desktop,Email / Desktop,91,49,17,4,1,2352.0
2024-04-14,Email,Mobile,Email / Mobile,213,73,30,6,2,3504.0
2024-04-14,Email,Tablet,Email / Tablet,33,13,5,1,0,624.0
2024-04-14,Display,Desktop,Display / Desktop,268,70,18,1,0,4760.0
2024-04-14,Display,Mobile,Display / Mobile,364,75,27,2,1,5100.0
2024-04-14,Display,Tablet,Display / Tablet,67,13,3,0,0,884.0
2024-04-15,Paid Search,Desktop,Paid Search / Desktop,320,117,56,12,5,19890.0
2024-04-15,Paid Search,Mobile,Paid Search / Mobile,547,147,55,11,5,24990.0
2024-04-15,Paid Search,Tablet,Paid Search / Tablet,109,31,13,2,1,5270.0
2024-04-15,Organic Search,Desktop,Organic Search / Desktop,340,113,48,8,4,3955.0
2024-04-15,Organic Search,Mobile,Organic Search / Mobile,507,142,49,7,3,4970.0
2024-04-15,Organic Search,Tablet,Organic Search / Tablet,65,18,6,1,0,630.0
2024-04-15,Paid Social,Desktop,Paid Social / Desktop,361,126,42,5,1,13230.0
2024-04-15,Paid Social,Mobile,Paid Social / Mobile,394,97,33,3,1,10185.0
2024-04-15,Paid Social,Tablet,Paid Social / Tablet,70,20,8,1,0,2100.0
2024-04-15,Email,Desktop,Email / Desktop,137,79,28,5,2,3792.0
2024-04-15,Email,Mobile,Email / Mobile,201,71,25,5,2,3408.0
2024-04-15,Email,Tablet,Email / Tablet,37,17,7,1,0,816.0
2024-04-15,Display,Desktop,Display / Desktop,219,58,17,2,1,3944.0
2024-04-15,Display,Mobile,Display / Mobile,372,67,17,2,1,4556.0
2024-04-15,Display,Tablet,Display / Tablet,59,12,4,0,0,816.0
2024-04-16,Paid Search,Desktop,Paid Search / Desktop,310,127,56,9,4,21590.0
2024-04-16,Paid Search,Mobile,Paid Search / Mobile,600,169,61,7,3,28730.0
2024-04-16,Paid Search,Tablet,Paid Search / Tablet,137,45,17,3,1,7650.0
2024-04-16,Organic Search,Desktop,Organic Search / Desktop,298,108,47,6,3,3780.0
2024-04-16,Organic Search,Mobile,Organic Search / Mobile,342,93,39,7,3,3255.0
2024-04-16,Organic Search,Tablet,Organic Search / Tablet,60,16,6,1,0,560.0
2024-04-16,Paid Social,Desktop,Paid Social / Desktop,349,115,43,4,1,12075.0
2024-04-16,Paid Social,Mobile,Paid Social / Mobile,400,91,29,3,1,9555.0
2024-04-16,Paid Social,Tablet,Paid Social / Tablet,94,26,11,1,0,2730.0
2024-04-16,Email,Desktop,Email / Desktop,126,68,25,5,2,3264.0
2024-04-16,Email,Mobile,Email / Mobile,209,69,27,5,2,3312.0
2024-04-16,Email,Tablet,Email / Tablet,31,13,5,1,0,624.0
2024-04-16,Display,Desktop,Display / Desktop,181,56,15,1,0,3808.0
2024-04-16,Display,Mobile,Display / Mobile,279,61,17,2,1,4148.0
2024-04-16,Display,Tablet,Display / Tablet,56,12,3,0,0,816.0
2024-04-17,Paid Search,Desktop,Paid Search / Desktop,424,186,92,19,9,31620.0
2024-04-17,Paid Search,Mobile,Paid Search / Mobile,671,185,93,20,9,31450.0
2024-04-17,Paid Search,Tablet,Paid Search / Tablet,91,26,10,1,0,4420.0
2024-04-17,Organic Search,Desktop,Organic Search / Desktop,285,95,38,5,2,3325.0
2024-04-17,Organic Search,Mobile,Organic Search / Mobile,433,129,46,7,3,4515.0
2024-04-17,Organic Search,Tablet,Organic Search / Tablet,60,16,6,1,0,560.0
2024-04-17,Paid Social,Desktop,Paid Social / Desktop,294,90,27,3,1,9450.0
2024-04-17,Paid Social,Mobile,Paid Social / Mobile,547,137,54,4,1,14385.0
2024-04-17,Paid Social,Tablet,Paid Social / Tablet,102,25,8,1,0,2625.0
2024-04-17,Email,Desktop,Email / Desktop,123,65,23,5,2,3120.0
2024-04-17,Email,Mobile,Email / Mobile,145,61,20,4,1,2928.0
2024-04-17,Email,Tablet,Email / Tablet,35,16,5,1,0,768.0
2024-04-17,Display,Desktop,Display / Desktop,229,65,22,2,1,4420.0
2024-04-17,Display,Mobile,Display / Mobile,312,55,15,1,0,3740.0
2024-04-17,Display,Tablet,Display / Tablet,58,14,3,0,0,952.0
2024-04-18,Paid Search,Desktop,Paid Search / Desktop,307,136,51,10,4,23120.0
2024-04-18,Paid Search,Mobile,Paid Search / Mobile,663,206,71,10,5,35020.0
2024-04-18,Paid Search,Tablet,Paid Search / Tablet,129,36,18,2,1,6120.0
2024-04-18,Organic Search,Desktop,Organic Search / Desktop,341,112,38,6,2,3920.0
2024-04-18,Organic Search,Mobile,Organic Search / Mobile,477,142,49,7,2,4970.0
2024-04-18,Organic Search,Tablet,Organic Search / Tablet,79,23,10,2,1,805.0
2024-04-18,Paid Social,Desktop,Paid Social / Desktop,392,117,40,5,1,12285.0
2024-04-18,Paid Social,Mobile,Paid Social / Mobile,448,104,29,3,1,10920.0
2024-04-18,Paid Social,Tablet,Paid Social / Tablet,83,20,7,1,0,2100.0
2024-04-18,Email,Desktop,Email / Desktop,89,47,21,5,2,2256.0
2024-04-18,Email,Mobile,Email / Mobile,153,51,19,3,1,2448.0
2024-04-18,Email,Tablet,Email / Tablet,37,15,5,1,1,720.0
2024-04-18,Display,Desktop,Display / Desktop,201,59,20,2,1,4012.0
2024-04-18,Display,Mobile,Display / Mobile,323,69,20,2,1,4692.0
2024-04-18,Display,Tablet,Display / Tablet,59,12,4,0,0,816.0
2024-04-19,Paid Search,Desktop,Paid Search / Desktop,370,160,59,11,4,27200.0
2024-04-19,Paid Search,Mobile,Paid Search / Mobile,636,177,67,11,3,30090.0
2024-04-19,Paid Search,Tablet,Paid Search / Tablet,106,37,14,3,1,6290.0
2024-04-19,Organic Search,Desktop,Organic Search / Desktop,244,86,39,6,2,3010.0
2024-04-19,Organic Search,Mobile,Organic Search / Mobile,406,115,50,7,2,4025.0
2024-04-19,Organic Search,Tablet,Organic Search / Tablet,68,18,6,1,0,630.0
2024-04-19,Paid Social,Desktop,Paid Social / Desktop,337,102,40,3,1,10710.0
2024-04-19,Paid Social,Mobile,Paid Social / Mobile,557,138,39,4,2,14490.0
2024-04-19,Paid Social,Tablet,Paid Social / Tablet,101,28,9,1,0,2940.0
2024-04-19,Email,Desktop,Email / Desktop,144,76,30,6,3,3648.0
2024-04-19,Email,Mobile,Email / Mobile,144,51,22,4,1,2448.0
2024-04-19,Email,Tablet,Email / Tablet,28,11,5,1,0,528.0
2024-04-19,Display,Desktop,Display / Desktop,270,71,20,1,0,4828.0
2024-04-19,Display,Mobile,Display / Mobile,308,52,14,1,0,3536.0
2024-04-19,Display,Tablet,Display / Tablet,62,13,3,0,0,884.0
2024-04-20,Paid Search,Desktop,Paid Search / Desktop,317,129,59,10,3,21930.0
2024-04-20,Paid Search,Mobile,Paid Search / Mobile,462,136,54,10,3,23120.0
2024-04-20,Paid Search,Tablet,Paid Search / Tablet,123,38,14,3,1,6460.0
2024-04-20,Organic Search,Desktop,Organic Search / Desktop,287,118,52,9,4,4130.0
2024-04-20,Organic Search,Mobile,Organic Search / Mobile,327,86,32,5,2,3010.0
2024-04-20,Organic Search,Tablet,Organic Search / Tablet,77,21,8,1,0,735.0
2024-04-20,Paid Social,Desktop,Paid Social / Desktop,283,104,42,4,2,10920.0
2024-04-20,Paid Social,Mobile,Paid Social / Mobile,535,121,45,5,1,12705.0
2024-04-20,Paid Social,Tablet,Paid Social / Tablet,72,21,7,1,0,2205.0
2024-04-20,Email,Desktop,Email / Desktop,113,54,23,4,1,2592.0
2024-04-20,Email,Mobile,Email / Mobile,206,74,29,6,3,3552.0
2024-04-20,Email,Tablet,Email / Tablet,27,11,4,1,0,528.0
2024-04-20,Display,Desktop,Display / Desktop,211,55,14,1,0,3740.0
2024-04-20,Display,Mobile,Display / Mobile,270,58,15,1,0,3944.0
2024-04-20,Display,Tablet,Display / Tablet,61,13,4,0,0,884.0
2024-04-21,Paid Search,Desktop,Paid Search / Desktop,305,138,68,12,5,23460.0
2024-04-21,Paid Search,Mobile,Paid Search / Mobile,607,183,66,13,5,31110.0
2024-04-21,Paid Search,Tablet,Paid Search / Tablet,129,46,21,4,2,7820.0
2024-04-21,Organic Search,Desktop,Organic Search / Desktop,256,107,44,8,3,3745.0
2024-04-21,Organic Search,Mobile,Organic Search / Mobile,414,119,47,8,3,4165.0
2024-04-21,Organic Search,Tablet,Organic Search / Tablet,93,25,8,1,0,875.0
2024-04-21,Paid Social,Desktop,Paid Social / Desktop,298,108,36,3,1,11340.0
2024-04-21,Paid Social,Mobile,Paid Social / Mobile,575,134,37,4,1,14070.0
2024-04-21,Paid Social,Tablet,Paid Social / Tablet,81,20,6,1,0,2100.0
2024-04-21,Email,Desktop,Email / Desktop,142,68,22,3,1,3264.0
2024-04-21,Email,Mobile,Email / Mobile,190,71,23,4,2,3408.0
2024-04-21,Email,Tablet,Email / Tablet,25,11,4,1,0,528.0
2024-04-21,Display,Desktop,Display / Desktop,172,44,14,1,0,2992.0
2024-04-21,Display,Mobile,Display / Mobile,366,77,25,3,1,5236.0
2024-04-21,Display,Tablet,Display / Tablet,71,17,4,0,0,1156.0
2024-04-22,Paid Search,Desktop,Paid Search / Desktop,397,153,53,7,2,26010.0
2024-04-22,Paid Search,Mobile,Paid Search / Mobile,650,191,79,11,5,32470.0
2024-04-22,Paid Search,Tablet,Paid Search / Tablet,108,36,13,2,1,6120.0
2024-04-22,Organic Search,Desktop,Organic Search / Desktop,241,90,39,5,2,3150.0
2024-04-22,Organic Search,Mobile,Organic Search / Mobile,440,107,44,5,2,3745.0
2024-04-22,Organic Search,Tablet,Organic Search / Tablet,74,20,7,1,0,700.0
2024-04-22,Paid Social,Desktop,Paid Social / Desktop,286,101,37,3,1,10605.0
2024-04-22,Paid Social,Mobile,Paid Social / Mobile,501,124,44,4,1,13020.0
2024-04-22,Paid Social,Tablet,Paid Social / Tablet,87,26,8,1,0,2730.0
2024-04-22,Email,Desktop,Email / Desktop,111,56,22,6,3,2688.0
2024-04-22,Email,Mobile,Email / Mobile,152,63,24,6,3,3024.0
2024-04-22,Email,Tablet,Email / Tablet,27,12,5,1,1,576.0
2024-04-22,Display,Desktop,Display / Desktop,241,73,23,2,1,4964.0
2024-04-22,Display,Mobile,Display / Mobile,410,75,23,2,1,5100.0
2024-04-22,Display,Tablet,Display / Tablet,76,16,5,0,0,1088.0
2024-04-23,Paid Search,Desktop,Paid Search / Desktop,433,188,92,12,6,31960.0
2024-04-23,Paid Search,Mobile,Paid Search / Mobile,614,155,67,13,4,26350.0
2024-04-23,Paid Search,Tablet,Paid Search / Tablet,134,48,20,4,2,8160.0
2024-04-23,Organic Search,Desktop,Organic Search / Desktop,276,90,39,7,3,3150.0
2024-04-23,Organic Search,Mobile,Organic Search / Mobile,406,101,34,4,2,3535.0
2024-04-23,Organic Search,Tablet,Organic Search / Tablet,84,23,8,1,0,805.0
2024-04-23,Paid Social,Desktop,Paid Social / Desktop,269,98,38,4,1,10290.0
2024-04-23,Paid Social,Mobile,Paid Social / Mobile,590,158,62,7,3,16590.0
2024-04-23,Paid Social,Tablet,Paid Social / Tablet,79,22,8,1,0,2310.0
2024-04-23,Email,Desktop,Email / Desktop,100,46,19,4,2,2208.0
2024-04-23,Email,Mobile,Email / Mobile,199,80,31,5,2,3840.0
2024-04-23,Email,Tablet,Email / Tablet,35,15,7,1,0,720.0
2024-04-23,Display,Desktop,Display / Desktop,276,72,21,2,1,4896.0
2024-04-23,Display,Mobile,Display / Mobile,340,61,22,2,1,4148.0
2024-04-23,Display,Tablet,Display / Tablet,58,11,3,0,0,748.0
2024-04-24,Paid Search,Desktop,Paid Search / Desktop,431,161,76,15,5,27370.0
2024-04-24,Paid Search,Mobile,Paid Search / Mobile,482,147,69,9,4,24990.0
2024-04-24,Paid Search,Tablet,Paid Search / Tablet,139,42,17,3,1,7140.0
2024-04-24,Organic Search,Desktop,Organic Search / Desktop,257,98,38,6,3,3430.0
2024-04-24,Organic Search,Mobile,Organic Search / Mobile,381,107,44,7,2,3745.0
2024-04-24,Organic Search,Tablet,Organic Search / Tablet,71,23,9,1,0,805.0
2024-04-24,Paid Social,Desktop,Paid Social / Desktop,342,109,42,5,2,11445.0
2024-04-24,Paid Social,Mobile,Paid Social / Mobile,444,120,41,4,1,12600.0
2024-04-24,Paid Social,Tablet,Paid Social / Tablet,107,27,9,1,0,2835.0
2024-04-24,Email,Desktop,Email / Desktop,119,65,24,5,3,3120.0
2024-04-24,Email,Mobile,Email / Mobile,134,55,19,3,2,2640.0
2024-04-24,Email,Tablet,Email / Tablet,37,16,5,1,1,768.0
2024-04-24,Display,Desktop,Display / Desktop,237,59,20,2,1,4012.0
2024-04-24,Display,Mobile,Display / Mobile,353,64,20,2,1,4352.0
2024-04-24,Display,Tablet,Display / Tablet,47,9,3,0,0,612.0
2024-04-25,Paid Search,Desktop,Paid Search / Desktop,371,160,73,10,4,27200.0
2024-04-25,Paid Search,Mobile,Paid Search / Mobile,505,145,56,10,5,24650.0
2024-04-25,Paid Search,Tablet,Paid Search / Tablet,131,43,19,2,1,7310.0
2024-04-25,Organic Search,Desktop,Organic Search / Desktop,314,119,38,5,2,4165.0
2024-04-25,Organic Search,Mobile,Organic Search / Mobile,430,113,41,7,3,3955.0
2024-04-25,Organic Search,Tablet,Organic Search / Tablet,80,25,11,2,1,875.0
2024-04-25,Paid Social,Desktop,Paid Social / Desktop,272,95,37,5,2,9975.0
2024-04-25,Paid Social,Mobile,Paid Social / Mobile,443,99,34,4,1,10395.0
2024-04-25,Paid Social,Tablet,Paid Social / Tablet,88,26,7,1,0,2730.0
2024-04-25,Email,Desktop,Email / Desktop,130,67,27,5,2,3216.0
2024-04-25,Email,Mobile,Email / Mobile,182,68,30,6,3,3264.0
2024-04-25,Email,Tablet,Email / Tablet,39,17,7,2,1,816.0
2024-04-25,Display,Desktop,Display / Desktop,207,56,14,1,0,3808.0
2024-04-25,Display,Mobile,Display / Mobile,398,83,29,3,1,5644.0
2024-04-25,Display,Tablet,Display / Tablet,73,14,5,0,0,952.0
2024-04-26,Paid Search,Desktop,Paid Search / Desktop,449,177,62,10,5,30090.0
2024-04-26,Paid Search,Mobile,Paid Search / Mobile,509,146,67,10,3,24820.0
2024-04-26,Paid Search,Tablet,Paid Search / Tablet,120,37,14,2,1,6290.0
2024-04-26,Organic Search,Desktop,Organic Search / Desktop,216,82,27,5,2,2870.0
2024-04-26,Organic Search,Mobile,Organic Search / Mobile,470,135,45,5,2,4725.0
2024-04-26,Organic Search,Tablet,Organic Search / Tablet,92,25,8,1,0,875.0
2024-04-26,Paid Social,Desktop,Paid Social / Desktop,398,130,40,5,2,13650.0
2024-04-26,Paid Social,Mobile,Paid Social / Mobile,451,102,39,5,1,10710.0
2024-04-26,Paid Social,Tablet,Paid Social / Tablet,84,20,6,1,0,2100.0
2024-04-26,Email,Desktop,Email / Desktop,131,69,25,6,3,3312.0
2024-04-26,Email,Mobile,Email / Mobile,140,58,25,6,3,2784.0
2024-04-26,Email,Tablet,Email / Tablet,37,16,5,1,0,768.0
2024-04-26,Display,Desktop,Display / Desktop,199,59,15,2,1,4012.0
2024-04-26,Display,Mobile,Display / Mobile,325,63,16,2,1,4284.0
2024-04-26,Display,Tablet,Display / Tablet,59,12,4,0,0,816.0
2024-04-27,Paid Search,Desktop,Paid Search / Desktop,467,171,78,16,7,29070.0
2024-04-27,Paid Search,Mobile,Paid Search / Mobile,596,164,81,12,5,27880.0
2024-04-27,Paid Search,Tablet,Paid Search / Tablet,91,33,11,2,1,5610.0
2024-04-27,Organic Search,Desktop,Organic Search / Desktop,206,70,25,4,2,2450.0
2024-04-27,Organic Search,Mobile,Organic Search / Mobile,503,146,63,11,3,5110.0
2024-04-27,Organic Search,Tablet,Organic Search / Tablet,66,22,7,1,0,770.0
2024-04-27,Paid Social,Desktop,Paid Social / Desktop,388,132,48,4,1,13860.0
2024-04-27,Paid Social,Mobile,Paid Social / Mobile,523,142,53,4,1,14910.0
2024-04-27,Paid Social,Tablet,Paid Social / Tablet,92,22,6,1,0,2310.0
2024-04-27,Email,Desktop,Email / Desktop,137,71,25,6,2,3408.0
2024-04-27,Email,Mobile,Email / Mobile,162,54,19,4,2,2592.0
2024-04-27,Email,Tablet,Email / Tablet,29,13,5,1,0,624.0
2024-04-27,Display,Desktop,Display / Desktop,188,58,16,1,0,3944.0
2024-04-27,Display,Mobile,Display / Mobile,266,50,15,2,1,3400.0
2024-04-27,Display,Tablet,Display / Tablet,56,12,3,0,0,816.0
2024-04-28,Paid Search,Desktop,Paid Search / Desktop,353,135,53,7,3,22950.0
2024-04-28,Paid Search,Mobile,Paid Search / Mobile,676,190,71,11,5,32300.0
2024-04-28,Paid Search,Tablet,Paid Search / Tablet,116,40,14,2,1,6800.0
2024-04-28,Organic Search,Desktop,Organic Search / Desktop,216,81,27,5,2,2835.0
2024-04-28,Organic Search,Mobile,Organic Search / Mobile,393,111,48,6,3,3885.0
2024-04-28,Organic Search,Tablet,Organic Search / Tablet,73,24,9,2,1,840.0
2024-04-28,Paid Social,Desktop,Paid Social / Desktop,375,116,37,4,2,12180.0
2024-04-28,Paid Social,Mobile,Paid Social / Mobile,424,102,38,3,1,10710.0
2024-04-28,Paid Social,Tablet,Paid Social / Tablet,107,27,8,1,0,2835.0
2024-04-28,Email,Desktop,Email / Desktop,124,59,26,5,2,2832.0
2024-04-28,Email,Mobile,Email / Mobile,164,59,22,5,2,2832.0
2024-04-28,Email,Tablet,Email / Tablet,25,10,4,1,0,480.0
2024-04-28,Display,Desktop,Display / Desktop,214,65,20,2,1,4420.0
2024-04-28,Display,Mobile,Display / Mobile,295,55,14,1,0,3740.0
2024-04-28,Display,Tablet,Display / Tablet,49,11,3,0,0,748.0
2024-04-29,Paid Search,Desktop,Paid Search / Desktop,424,187,72,12,5,31790.0
2024-04-29,Paid Search,Mobile,Paid Search / Mobile,481,138,53,7,3,23460.0
2024-04-29,Paid Search,Tablet,Paid Search / Tablet,123,40,15,3,1,6800.0
2024-04-29,Organic Search,Desktop,Organic Search / Desktop,245,99,35,6,3,3465.0
2024-04-29,Organic Search,Mobile,Organic Search / Mobile,409,118,37,4,1,4130.0
2024-04-29,Organic Search,Tablet,Organic Search / Tablet,83,22,8,1,0,770.0
2024-04-29,Paid Social,Desktop,Paid Social / Desktop,383,132,49,5,2,13860.0
2024-04-29,Paid Social,Mobile,Paid Social / Mobile,460,109,36,3,1,11445.0
2024-04-29,Paid Social,Tablet,Paid Social / Tablet,88,22,8,1,0,2310.0
2024-04-29,Email,Desktop,Email / Desktop,96,50,21,5,2,2400.0
2024-04-29,Email,Mobile,Email / Mobile,176,57,21,5,2,2736.0
2024-04-29,Email,Tablet,Email / Tablet,31,14,6,1,0,672.0
2024-04-29,Display,Desktop,Display / Desktop,234,67,18,2,1,4556.0
2024-04-29,Display,Mobile,Display / Mobile,327,57,17,1,0,3876.0
2024-04-29,Display,Tablet,Display / Tablet,70,16,5,0,0,1088.0
2024-04-30,Paid Search,Desktop,Paid Search / Desktop,475,181,82,12,5,30770.0
2024-04-30,Paid Search,Mobile,Paid Search / Mobile,511,164,68,14,5,27880.0
2024-04-30,Paid Search,Tablet,Paid Search / Tablet,126,46,17,3,1,7820.0
2024-04-30,Organic Search,Desktop,Organic Search / Desktop,220,85,36,4,2,2975.0
2024-04-30,Organic Search,Mobile,Organic Search / Mobile,422,100,30,5,2,3500.0
2024-04-30,Organic Search,Tablet,Organic Search / Tablet,89,24,7,1,0,840.0
2024-04-30,Paid Social,Desktop,Paid Social / Desktop,286,86,35,4,2,9030.0
2024-04-30,Paid Social,Mobile,Paid Social / Mobile,552,151,51,5,1,15855.0
2024-04-30,Paid Social,Tablet,Paid Social / Tablet,75,18,5,1,0,1890.0
2024-04-30,Email,Desktop,Email / Desktop,141,66,22,6,3,3168.0
2024-04-30,Email,Mobile,Email / Mobile,217,76,24,5,2,3648.0
